FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
302.417416742,0.503883004,0.475364953,0.533333361
302.468609361,0.503972411,0.475619495,0.533333361
302.519801980,0.504042745,0.475619495,0.533333361
302.570994599,0.504130840,0.476190478,0.533333361
302.622187219,0.504221559,0.476444453,0.533333361
302.673379838,0.504292190,0.476444453,0.533333361
302.724572457,0.504377544,0.476650566,0.533333361
302.775765077,0.504462779,0.476650566,0.533333361
302.826957696,0.504524589,0.476650566,0.533512056
302.878150315,0.504606307,0.476650566,0.533512056
302.929342934,0.504658878,0.476650566,0.533512056
302.980535554,0.504730761,0.476650566,0.533512056
303.031728173,0.504790187,0.476650566,0.533512056
303.082920792,0.504865289,0.476651996,0.534257770
303.134113411,0.504945159,0.476651996,0.534257770
303.185306031,0.505006611,0.476935744,0.534257770
303.236498650,0.505090356,0.476935744,0.534257770
303.287691269,0.505143583,0.476935744,0.534526825
303.338883888,0.505208254,0.477040827,0.534526825
303.390076508,0.505251646,0.477403462,0.534526825
303.441269127,0.505309522,0.477403462,0.534526825
303.492461746,0.505372405,0.477403462,0.534526825
303.543654365,0.505445719,0.477403462,0.534526825
303.594846985,0.505511522,0.477403462,0.534526825
303.646039604,0.505565226,0.477759480,0.534526825
303.697232223,0.505609751,0.477759480,0.534526825
303.748424842,0.505670667,0.477759480,0.534526825
303.799617462,0.505735099,0.477759480,0.534526825
303.850810081,0.505803823,0.477759480,0.534526825
303.902002700,0.505858719,0.478017598,0.534526825
303.953195320,0.505917311,0.478017598,0.534526825
304.004387939,0.505985439,0.478225142,0.534526825
304.055580558,0.506037474,0.478225142,0.534526825
304.106773177,0.506083846,0.478225142,0.534526825
304.157965797,0.506132901,0.478225142,0.534526825
304.209158416,0.506194115,0.478225142,0.534807563
304.260351035,0.506270945,0.478225142,0.534807563
304.311543654,0.506339312,0.478225142,0.535245895
304.362736274,0.506381631,0.478225142,0.535245895
304.413928893,0.506445885,0.478225142,0.535245895
304.465121512,0.506504714,0.478225142,0.535245895
304.516314131,0.506555617,0.478414088,0.535269737
304.567506751,0.506594539,0.478816956,0.535269737
304.618699370,0.506650627,0.478885144,0.535269737
304.669891989,0.506705165,0.479166657,0.535269737
304.721084608,0.506770909,0.479166657,0.535510182
304.772277228,0.506842494,0.479295164,0.535624504
304.823469847,0.506897330,0.479497910,0.535920739
304.874662466,0.506963432,0.479497910,0.535920739
304.925855086,0.507028520,0.479616314,0.535920739
304.977047705,0.507097960,0.479616314,0.536065578
305.028240324,0.507166207,0.479616314,0.536065578
305.079432943,0.507226884,0.479616314,0.536065578
305.130625563,0.507284164,0.479616314,0.536134481
305.181818182,0.507348657,0.480230629,0.536134481
305.233010801,0.507397413,0.480235487,0.536134481
305.284203420,0.507444084,0.480442166,0.536193013
305.335396040,0.507492363,0.480442166,0.536193013
305.386588659,0.507558465,0.480442166,0.536193013
305.437781278,0.507624447,0.480888903,0.536193013
305.488973897,0.507670522,0.480888903,0.536231875
305.540166517,0.507721245,0.480888903,0.536293745
305.591359136,0.507786095,0.480888903,0.536293745
305.642551755,0.507850826,0.480888903,0.536293745
305.693744374,0.507910609,0.480888903,0.536293745
305.744936994,0.507996261,0.480888903,0.536293745
305.796129613,0.508076847,0.480888903,0.536462724
305.847322232,0.508131981,0.480888903,0.536462724
305.898514851,0.508186162,0.480991721,0.536502540
305.949707471,0.508252382,0.480991721,0.536546171
306.000900090,0.508298576,0.480991721,0.536546171
306.052092709,0.508352041,0.480991721,0.536546171
306.103285329,0.508413136,0.480991721,0.536546171
306.154477948,0.508457661,0.480991721,0.536546171
306.205670567,0.508535624,0.480991721,0.536885262
306.256863186,0.508580744,0.480991721,0.536885262
306.308055806,0.508614421,0.480991721,0.536885262
306.359248425,0.508685291,0.480991721,0.536895692
306.410441044,0.508739471,0.480991721,0.536895692
306.461633663,0.508794427,0.480991721,0.537086666
306.512826283,0.508839309,0.480991721,0.537086666
306.564018902,0.508899450,0.480991721,0.537086666
306.615211521,0.508966088,0.481123805,0.537349403
306.666404140,0.509030461,0.481196582,0.537349403
306.717596760,0.509085298,0.481196582,0.537349403
306.768789379,0.509163857,0.481196582,0.537349403
306.819981998,0.509253561,0.481196582,0.537349403
306.871174617,0.509306788,0.481196582,0.537572265
306.922367237,0.509347260,0.481196582,0.537743866
306.973559856,0.509408951,0.481196582,0.537743866
307.024752475,0.509466529,0.481196582,0.537743866
307.075945095,0.509526968,0.481196582,0.537743866
307.127137714,0.509577394,0.481196582,0.537743866
307.178330333,0.509619474,0.481196582,0.537936926
307.229522952,0.509675026,0.481196582,0.537936926
307.280715572,0.509737611,0.481810123,0.538336039
307.331908191,0.509792686,0.481938332,0.538336039
307.383100810,0.509845614,0.481938332,0.538336039
307.434293429,0.509905756,0.482038438,0.538336039
307.485486049,0.509957135,0.482333601,0.538336039
307.536678668,0.510003209,0.482333601,0.538336039
307.587871287,0.510062695,0.482333601,0.538336039
307.639063906,0.510118425,0.482333601,0.538392067
307.690256526,0.510174692,0.482333601,0.538392067
307.741449145,0.510228515,0.482333601,0.538392067
307.792641764,0.510271072,0.482333601,0.538392842
307.843834383,0.510331571,0.482333601,0.538524568
307.895027003,0.510391414,0.482333601,0.538589239
307.946219622,0.510455966,0.482333601,0.538592041
307.997412241,0.510518134,0.482333601,0.538655460
308.048604860,0.510578752,0.483185828,0.538655460
308.099797480,0.510637343,0.483185828,0.538855672
308.150990099,0.510701954,0.483319074,0.538873971
308.202182718,0.510758519,0.483319074,0.538873971
308.253375338,0.510806024,0.483319074,0.538873971
308.304567957,0.510856032,0.483599663,0.539108515
308.355760576,0.510919869,0.483599663,0.539285719
308.406953195,0.510981202,0.483599663,0.539285719
308.458145815,0.511039793,0.483599663,0.539285719
308.509338434,0.511078417,0.483599663,0.539285719
308.560531053,0.511134624,0.483599663,0.539285719
308.611723672,0.511185288,0.483599663,0.539285719
308.662916292,0.511234224,0.483599663,0.539419115
308.714108911,0.511278391,0.483599663,0.539419115
308.765301530,0.511342347,0.483599663,0.539419115
308.816494149,0.511404574,0.483599663,0.539641917
308.867686769,0.511454821,0.483599663,0.539641917
308.918879388,0.511515617,0.483599663,0.539641917
308.970072007,0.511569500,0.483599663,0.539641917
309.021264626,0.511609137,0.483599663,0.539641917
309.072457246,0.511668324,0.483952701,0.539721549
309.123649865,0.511745214,0.483952701,0.539857924
309.174842484,0.511812210,0.483952701,0.539857924
309.226035104,0.511883616,0.483952701,0.539857924
309.277227723,0.511928976,0.483952701,0.539857924
309.328420342,0.511982799,0.483952701,0.539857924
309.379612961,0.512033165,0.483952701,0.539857924
309.430805581,0.512083173,0.483952701,0.539857924
309.481998200,0.512115955,0.483952701,0.539893627
309.533190819,0.512177229,0.484174520,0.540198743
309.584383438,0.512241125,0.484174520,0.540198743
309.635576058,0.512302756,0.484174520,0.540198743
309.686768677,0.512344480,0.484174520,0.540198743
309.737961296,0.512414038,0.484174520,0.540198743
309.789153915,0.512467861,0.484174520,0.540198743
309.840346535,0.512515724,0.484174520,0.540198743
309.891539154,0.512573719,0.484174520,0.540198743
309.942731773,0.512629271,0.484174520,0.540198743
309.993924392,0.512686729,0.484174520,0.540198743
310.045117012,0.512750030,0.484174520,0.540198743
310.096309631,0.512794793,0.484174520,0.540563643
310.147502250,0.512863398,0.484236062,0.541078866
310.198694869,0.512923181,0.484236062,0.541078866
310.249887489,0.512980640,0.484798700,0.541078866
310.301080108,0.513043284,0.484798700,0.541078866
310.352272727,0.513089776,0.484798700,0.541102052
310.403465347,0.513140678,0.484798700,0.541102052
310.454657966,0.513191640,0.484798700,0.541102052
310.505850585,0.513244987,0.484798700,0.541176498
310.557043204,0.513290286,0.484798700,0.541176498
310.608235824,0.513342142,0.484798700,0.541176498
310.659428443,0.513417900,0.484897971,0.541176498
310.710621062,0.513467550,0.484897971,0.541176498
310.761813681,0.513533235,0.484897971,0.541176498
310.813006301,0.513587296,0.485462546,0.541176498
310.864198920,0.513639092,0.485462546,0.541176498
310.915391539,0.513686895,0.485641897,0.541176498
310.966584158,0.513745844,0.485641897,0.541176498
311.017776778,0.513803124,0.485641897,0.541176498
311.068969397,0.513849080,0.485641897,0.541176498
311.120162016,0.513911784,0.485840708,0.541598678
311.171354635,0.513990819,0.485852867,0.541880369
311.222547255,0.514028251,0.485852867,0.541880369
311.273739874,0.514082372,0.485852867,0.541880369
311.324932493,0.514118552,0.485852867,0.541880369
311.376125113,0.514160573,0.485852867,0.541880369
311.427317732,0.514219999,0.486442059,0.541880369
311.478510351,0.514271975,0.486442059,0.541880369
311.529702970,0.514326036,0.486442059,0.541880369
311.580895590,0.514391482,0.486442059,0.541880369
311.632088209,0.514453590,0.487224668,0.541880369
311.683280828,0.514530718,0.487224668,0.542005420
311.734473447,0.514574111,0.487224668,0.542005420
311.785666067,0.514622867,0.487224668,0.542005420
311.836858686,0.514686584,0.487224668,0.542005420
311.888051305,0.514753282,0.487408608,0.542005420
311.939243924,0.514817059,0.487408608,0.542178571
311.990436544,0.514893472,0.487766385,0.542178571
312.041629163,0.514957786,0.487766385,0.542738616
312.092821782,0.515031040,0.487766385,0.543125510
312.144014401,0.515089393,0.487766385,0.543125510
312.195207021,0.515138686,0.487766385,0.543125510
312.246399640,0.515194297,0.487937748,0.543125510
312.297592259,0.515231371,0.487937748,0.543371499
312.348784878,0.515281141,0.487937748,0.543371499
312.399977498,0.515348434,0.487937748,0.543589771
312.451170117,0.515403807,0.487937748,0.543589771
312.502362736,0.515457451,0.488000005,0.543589771
312.553555356,0.515506864,0.488000005,0.543589771
312.604747975,0.515563726,0.488000005,0.543589771
312.655940594,0.515624523,0.488000005,0.543589771
312.707133213,0.515673339,0.488000005,0.543589771
312.758325833,0.515726626,0.488000005,0.543589771
312.809518452,0.515785754,0.488000005,0.543589771
312.860711071,0.515846908,0.488000005,0.543749988
312.911903690,0.515909493,0.488000005,0.543749988
312.963096310,0.515976548,0.488000005,0.543749988
313.014288929,0.516054451,0.488000005,0.543749988
313.065481548,0.516107798,0.488095224,0.543816566
313.116674167,0.516170919,0.488095224,0.543816566
313.167866787,0.516241193,0.488095224,0.544078350
313.219059406,0.516304314,0.488095224,0.544270813
313.270252025,0.516367018,0.489208639,0.544444442
313.321444644,0.516411304,0.489208639,0.544642866
313.372637264,0.516467392,0.489208639,0.544642866
313.423829883,0.516530633,0.489208639,0.544642866
313.475022502,0.516601086,0.489208639,0.544642866
313.526215122,0.516659796,0.489208639,0.544642866
313.577407741,0.516699970,0.489208639,0.545027435
313.628600360,0.516759098,0.489208639,0.545027435
313.679792979,0.516818106,0.489208639,0.545823216
313.730985599,0.516881764,0.489208639,0.545823216
313.782178218,0.516936660,0.489208639,0.545823216
313.833370837,0.516983867,0.489208639,0.545823216
313.884563456,0.517052293,0.489208639,0.545823216
313.935756076,0.517124712,0.489208639,0.545823216
313.986948695,0.517178357,0.489208639,0.545823216
314.038141314,0.517231226,0.489208639,0.545823216
314.089333933,0.517277598,0.489208639,0.545823216
314.140526553,0.517339468,0.489795923,0.545823216
314.191719172,0.517385185,0.489795923,0.545823216
314.242911791,0.517436743,0.489795923,0.545823216
314.294104410,0.517496943,0.489795923,0.545823216
314.345297030,0.517572045,0.489867836,0.546225607
314.396489649,0.517625093,0.489867836,0.546225607
314.447682268,0.517671943,0.489867836,0.546225607
314.498874887,0.517721772,0.489867836,0.546225607
314.550067507,0.517797768,0.489867836,0.546225607
314.601260126,0.517858386,0.489867836,0.546225607
314.652452745,0.517921805,0.489867836,0.546225607
314.703645365,0.517961383,0.489867836,0.546225607
314.754837984,0.518020749,0.490007997,0.546225607
314.806030603,0.518079519,0.490007997,0.546225607
314.857223222,0.518121839,0.490211427,0.546225607
314.908415842,0.518181205,0.490748912,0.546225607
314.959608461,0.518239558,0.490748912,0.546225607
315.010801080,0.518294215,0.490748912,0.546225607
315.061993699,0.518364847,0.490748912,0.546225607
315.113186319,0.518429935,0.490748912,0.546225607
315.164378938,0.518482685,0.490748912,0.546225607
315.215571557,0.518548965,0.490748912,0.546916902
315.266764176,0.518609166,0.490748912,0.546916902
315.317956796,0.518670738,0.490748912,0.546916902
315.369149415,0.518721581,0.490748912,0.546916902
315.420342034,0.518775523,0.490748912,0.546916902
315.471534653,0.518834352,0.491124272,0.546916902
315.522727273,0.518873155,0.491124272,0.546916902
315.573919892,0.518938184,0.491124272,0.547073781
315.625112511,0.518994033,0.491470337,0.547445238
315.676305131,0.519044340,0.491470337,0.547445238
315.727497750,0.519102693,0.491470337,0.547445238
315.778690369,0.519152999,0.491470337,0.547640264
315.829882988,0.519207835,0.491470337,0.547899187
315.881075608,0.519257247,0.491606712,0.547921956
315.932268227,0.519304335,0.491606712,0.547921956
315.983460846,0.519361138,0.491606712,0.547921956
316.034653465,0.519419372,0.491606712,0.548249364
316.085846085,0.519463122,0.491606712,0.548249364
316.137038704,0.519526958,0.491606712,0.548249364
316.188231323,0.519591570,0.491606712,0.548249364
316.239423942,0.519631863,0.491606712,0.548249364
316.290616562,0.519689083,0.491606712,0.548249364
316.341809181,0.519740760,0.491606712,0.548256278
316.393001800,0.519805193,0.491606712,0.548256278
316.444194419,0.519855440,0.491606712,0.548256278
316.495387039,0.519901216,0.491694361,0.548256278
316.546579658,0.519961894,0.491694361,0.548256278
316.597772277,0.520030439,0.491694361,0.548256278
316.648964896,0.520085275,0.491694361,0.548256278
316.700157516,0.520154357,0.491694361,0.548523188
316.751350135,0.520207644,0.491694361,0.548523188
316.802542754,0.520252526,0.491694361,0.548523188
316.853735374,0.520317793,0.491694361,0.548523188
316.904927993,0.520383835,0.491694361,0.548704207
316.956120612,0.520459116,0.491694361,0.548717976
317.007313231,0.520521104,0.491694361,0.548717976
317.058505851,0.520574570,0.491694361,0.548717976
317.109698470,0.520633280,0.492063493,0.548717976
317.160891089,0.520691574,0.492063493,0.548717976
317.212083708,0.520738780,0.492063493,0.548717976
317.263276328,0.520793080,0.492063493,0.548717976
317.314468947,0.520840943,0.492282689,0.548717976
317.365661566,0.520890236,0.492398649,0.548739493
317.416854185,0.520948350,0.492398649,0.548739493
317.468046805,0.521019161,0.492398649,0.548739493
317.519239424,0.521083653,0.492398649,0.548739493
317.570432043,0.521133304,0.492457867,0.548739493
317.621624662,0.521196187,0.492457867,0.548939645
317.672817282,0.521281004,0.493734330,0.549099863
317.724009901,0.521339118,0.493734330,0.549099863
317.775202520,0.521390617,0.493734330,0.549099863
317.826395140,0.521448195,0.494087845,0.549099863
